STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,UNIT_MEASURE,Unit of measure,MEASURE,Measure,FREQ,Frequency,SEX,Sex,AGE,Age class,LMS,Legal marital status,HST,Household status,FST,Familly status,HAR,Housing arrangements,LOC_SIZE,Size of the locality,WSTATUS,Working status,EDU,Educational level,SIE,Employment status,LPW,Place of work,C_BIRTH,Country of birth,YAE,Year of arrival in the country since 1980,YAT,Year of arrival in the country since 2010,ROY,Place of usual residence one year prior to the census,GEO,Geographic level,ACTIVITY,Economic activity (NACE Rev.2),CITIZEN,Citizenship,ISCO08,Occupation (ISCO-08),TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000108,Mamer,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,368,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001003,Berdorf,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,484,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU00011,Canton Grevenmacher,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,15895,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001205,Remich,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1886,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000303,Hesperange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,3575,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000307,Schuttrange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,250,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001108,Wormeldange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,120,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000401,Colmar-Berg,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,5,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000108,Mamer,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,4796,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000604,Erpeldange-sur-Sûre,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,986,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000805,Kiischpelt,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,53,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000701,Beckerich,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,97,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001006,Rosport - Mompach,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,704,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000601,Bettendorf,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,115,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000802,Esch-sur-Sûre,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1450,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000107,Kopstal,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1833,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001102,Biwer,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,38,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001107,Mertert,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1026,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU00011,Canton Grevenmacher,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,15787,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU00002,Canton Esch,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,78679,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,22238,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000208,Mondercange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,38,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000104,Käerjeng,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,4368,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000505,Weiswampach,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,512,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001206,Schengen,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,167,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000103,Habscht,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,49,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU00009,Canton Vianden,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,253,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000301,Bertrange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,322,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001102,Biwer,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,941,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000211,Roeser,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,208,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000708,Useldange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,135,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000505,Weiswampach,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,505,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000808,Winseler,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,56,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000305,Niederanven,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,306,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001008,Waldbillig,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,464,,0,Units,0,Zero
